student_id,exercise_is_correct_ratio,exercise_completion_velocity,practice_problems_solved,quiz_score,avg_exercise_attempts,avg_exercise_execution_time_ms,predicted_pass_probability,risk_level
436,0.8,548.9,47,26.0,9.7,8579,0.97,LOW
437,0.83,168.3,76,73.4,5.2,5481,0.973,LOW
438,0.86,490.6,73,99.7,9.6,2507,0.997,LOW
439,0.71,207.0,39,1.7,1.1,5736,0.765,LOW
440,0.92,492.7,90,89.8,9.0,2157,0.999,LOW
441,0.7,94.8,0,66.2,5.4,5590,0.499,MEDIUM
442,0.13,417.1,79,27.2,1.9,3013,0.585,MEDIUM
443,0.97,3.5,33,94.0,4.2,1329,0.001,HIGH
444,0.81,355.8,66,66.0,5.9,3654,0.986,LOW
445,0.23,590.7,58,8.8,2.4,3252,0.746,LOW
446,0.13,33.9,97,22.6,9.2,8241,0.063,HIGH
447,0.2,518.3,92,38.1,1.5,2016,0.884,LOW
448,0.78,528.1,8,99.4,9.2,2745,0.977,LOW
449,0.79,61.1,66,48.9,4.8,9246,0.86,LOW
450,0.45,403.5,52,10.3,9.6,7453,0.555,MEDIUM
451,0.28,626.2,53,19.7,3.0,2567,0.836,LOW
452,0.72,67.9,39,20.1,2.9,7196,0.604,MEDIUM
453,0.91,2.4,17,93.9,1.6,8433,0.0,HIGH
454,0.93,451.7,11,4.9,5.2,9391,0.941,LOW
455,0.12,144.1,59,35.7,1.9,4227,0.125,HIGH
456,0.48,133.5,72,97.1,6.2,3166,0.797,LOW
457,0.72,521.7,5,93.0,7.3,1702,0.967,LOW
458,0.45,35.4,96,19.4,2.0,2055,0.583,MEDIUM
459,0.75,394.8,85,62.3,5.9,8173,0.987,LOW
460,0.55,280.4,50,67.7,8.3,6783,0.769,LOW
461,0.45,460.5,68,74.0,1.5,9168,0.951,LOW
462,0.97,626.4,99,72.0,5.6,690,1.0,LOW
463,0.4,321.7,16,49.6,7.8,3649,0.358,HIGH
464,0.36,121.6,42,6.2,1.2,8360,0.168,HIGH
465,0.34,498.6,41,79.0,1.4,8059,0.87,LOW
466,0.68,385.7,13,0.8,9.8,6394,0.577,MEDIUM
467,0.5,103.6,0,20.3,4.6,3375,0.126,HIGH
468,0.88,557.5,73,68.3,7.7,6690,0.997,LOW
469,0.16,619.4,19,76.7,6.0,8333,0.586,MEDIUM
470,0.73,232.1,71,73.6,8.2,5434,0.944,LOW
471,0.73,37.0,79,4.5,4.8,7111,0.701,LOW
472,0.8,527.4,43,42.1,1.9,7624,0.988,LOW
473,0.32,278.4,59,94.2,2.2,8298,0.737,LOW
474,0.49,506.1,59,75.1,8.8,9786,0.919,LOW
475,0.83,118.6,74,54.1,6.0,585,0.95,LOW
476,0.14,356.1,33,47.6,10.0,2975,0.138,HIGH
477,0.94,300.8,81,36.9,2.9,633,0.994,LOW
478,0.01,272.4,70,93.7,5.1,1965,0.318,HIGH
479,0.7,200.9,79,71.2,1.1,9192,0.964,LOW
480,0.41,481.1,64,85.4,6.4,4248,0.933,LOW
481,0.78,536.9,62,34.1,8.3,8801,0.982,LOW
482,0.66,58.8,98,16.1,2.2,8160,0.828,LOW
483,0.21,339.4,59,93.1,5.4,4716,0.622,MEDIUM
484,0.1,379.1,21,1.5,1.3,7580,0.086,HIGH
485,0.86,114.0,95,49.3,4.5,5128,0.974,LOW
486,0.93,80.7,43,55.9,1.9,7730,0.935,LOW
487,0.64,277.0,29,28.7,5.5,2114,0.734,LOW
488,0.32,283.0,36,5.7,8.4,9342,0.131,HIGH
489,0.68,388.4,71,86.7,6.6,9958,0.976,LOW
490,0.61,606.4,83,87.6,2.3,7987,0.996,LOW
491,0.39,86.7,27,45.1,4.6,6131,0.16,HIGH
492,0.99,353.7,91,42.4,8.0,4600,0.995,LOW
493,0.57,609.0,43,83.0,4.7,6326,0.981,LOW
494,0.58,615.7,96,94.7,9.3,1135,0.996,LOW
495,0.2,574.1,71,61.7,8.4,2210,0.809,LOW
496,0.78,440.2,88,7.8,9.7,7266,0.972,LOW
497,0.51,590.8,5,38.0,4.9,8542,0.806,LOW
498,0.41,349.1,71,65.4,4.5,6509,0.852,LOW
499,0.51,425.5,75,80.0,6.9,9038,0.946,LOW
500,0.94,374.1,88,9.2,6.2,6425,0.99,LOW
501,0.88,134.2,43,17.6,2.6,1292,0.899,LOW
502,0.87,62.4,43,3.4,7.0,588,0.719,LOW
503,0.77,38.5,63,19.0,7.9,1048,0.705,LOW
504,0.67,367.0,99,96.0,7.1,3459,0.991,LOW
505,0.32,627.6,52,14.2,2.2,8226,0.833,LOW
506,0.98,98.6,57,52.9,2.1,8167,0.967,LOW
507,0.68,63.0,7,7.3,9.8,4997,0.156,HIGH
508,0.25,140.4,60,51.5,7.1,4976,0.196,HIGH
509,0.31,409.3,45,41.6,6.5,5302,0.542,MEDIUM
510,0.89,439.8,76,16.5,8.9,3239,0.987,LOW
511,0.72,582.0,88,68.9,8.5,9117,0.994,LOW
512,0.0,126.7,90,82.9,4.5,6510,0.182,HIGH
513,0.15,35.1,3,48.2,9.0,9675,0.008,HIGH
514,0.98,1.2,36,96.6,1.9,3178,0.001,HIGH
515,0.37,298.3,76,45.6,2.6,3309,0.776,LOW
516,0.19,191.8,59,9.4,2.8,7928,0.126,HIGH
517,0.2,321.5,13,70.7,9.6,5947,0.13,HIGH
518,0.17,167.5,0,7.4,9.7,6738,0.01,HIGH
519,0.06,311.9,24,24.0,9.3,2011,0.039,HIGH
520,0.65,194.7,19,19.5,7.3,4214,0.456,MEDIUM
521,0.39,40.4,22,33.2,5.8,9840,0.068,HIGH
522,0.97,2.3,29,98.2,1.1,9281,0.001,HIGH
523,0.66,409.5,66,56.0,3.7,4969,0.972,LOW
524,0.17,315.4,88,73.8,6.0,6421,0.603,MEDIUM
525,0.93,121.4,85,4.9,1.8,6548,0.963,LOW
526,1.0,428.4,33,39.0,3.2,5255,0.991,LOW
527,0.42,63.0,1,18.4,4.8,7657,0.053,HIGH
528,0.05,511.8,93,35.0,5.1,5950,0.609,MEDIUM
529,0.97,2.6,37,92.4,7.6,9911,0.0,HIGH
530,0.73,581.0,83,42.5,7.2,9584,0.991,LOW
531,0.56,345.4,20,32.9,5.6,7701,0.614,MEDIUM
532,0.14,394.0,38,90.8,6.1,1566,0.462,MEDIUM
533,0.93,525.1,48,9.2,6.6,536,0.99,LOW
534,0.58,221.9,69,97.2,6.8,5083,0.911,LOW
535,0.01,390.0,92,35.3,7.9,2146,0.311,HIGH
536,0.87,86.2,82,66.2,6.4,4679,0.962,LOW
537,0.16,209.2,93,37.6,3.3,7297,0.359,HIGH
538,0.86,238.4,38,22.4,1.5,6178,0.931,LOW
539,0.18,214.4,44,6.6,7.8,7963,0.055,HIGH
540,0.05,61.0,53,78.5,3.3,8650,0.064,HIGH
541,0.8,91.4,20,8.6,3.2,1599,0.632,MEDIUM
542,0.7,160.4,12,39.9,9.4,6208,0.448,MEDIUM
543,0.24,127.3,0,73.4,4.2,4932,0.075,HIGH
544,0.55,54.3,20,90.2,6.8,6609,0.379,HIGH
545,0.99,413.8,99,69.0,8.9,6867,0.998,LOW
546,0.96,508.5,66,61.5,4.2,6015,0.998,LOW
547,0.2,153.4,95,79.7,4.9,1004,0.564,MEDIUM
548,0.93,2.7,43,94.7,4.7,5927,0.001,HIGH
549,0.98,611.1,78,29.0,7.2,3822,0.998,LOW
550,0.08,371.0,75,80.2,8.5,7671,0.395,HIGH
551,0.87,3.0,14,99.5,7.0,2501,0.0,HIGH
552,0.5,120.2,22,50.9,3.3,6636,0.344,HIGH
553,0.96,133.5,40,76.3,3.2,7130,0.967,LOW
554,0.28,179.5,15,95.8,9.5,2029,0.174,HIGH
555,0.77,512.8,80,53.1,2.2,1394,0.996,LOW
556,0.88,1.6,27,94.4,5.7,8515,0.0,HIGH
557,0.53,547.0,99,92.3,2.8,2268,0.995,LOW
558,0.54,74.8,75,33.3,1.5,7353,0.657,MEDIUM
559,0.07,453.2,55,58.9,6.2,2260,0.402,MEDIUM
560,0.85,613.5,76,58.1,1.6,1581,0.999,LOW
561,0.78,542.2,66,31.6,2.8,1397,0.993,LOW
562,0.39,571.7,36,0.2,7.6,4865,0.636,MEDIUM
563,0.51,237.9,88,0.8,5.1,4915,0.727,LOW
564,0.18,629.4,28,59.9,8.9,4896,0.575,MEDIUM
565,0.03,380.2,40,44.4,9.7,9691,0.073,HIGH
566,0.56,379.9,58,67.3,2.5,3368,0.948,LOW
567,0.04,125.7,99,71.4,6.3,9118,0.183,HIGH
568,0.69,525.9,82,55.4,3.2,5566,0.993,LOW
569,0.39,250.9,95,19.1,2.7,8870,0.722,LOW
570,0.65,158.7,50,88.6,4.8,7404,0.864,LOW
571,0.61,119.5,91,97.7,6.0,7870,0.921,LOW
572,0.42,89.2,26,53.6,3.3,3265,0.25,HIGH
573,0.97,1.2,13,91.6,7.9,9878,0.0,HIGH
574,1.0,308.2,20,26.1,3.1,9632,0.959,LOW
575,0.26,185.7,85,3.1,6.4,9953,0.201,HIGH
576,0.31,400.5,71,8.0,9.3,5068,0.467,MEDIUM
577,0.31,525.8,60,2.9,2.1,5844,0.744,LOW
578,0.2,248.9,75,42.9,6.9,701,0.357,HIGH
579,0.42,79.6,34,58.4,6.8,2920,0.237,HIGH
580,0.15,136.8,63,29.4,3.4,5193,0.119,HIGH
581,0.54,49.8,66,99.5,1.1,945,0.852,LOW
582,0.38,247.6,85,54.7,1.9,3941,0.816,LOW
583,0.72,154.6,11,80.9,2.6,8690,0.775,LOW
584,0.03,444.0,26,54.6,7.6,6315,0.128,HIGH
585,0.4,385.7,5,15.7,3.4,7188,0.324,HIGH
586,0.3,52.6,63,90.5,8.4,3781,0.281,HIGH
587,0.15,468.7,34,29.8,2.5,3019,0.369,HIGH
588,0.08,134.5,61,92.2,3.7,3107,0.206,HIGH
589,0.4,386.3,30,13.5,9.3,3771,0.358,HIGH
590,0.51,278.3,66,70.9,8.3,5927,0.815,LOW
591,0.69,249.9,3,10.3,4.8,4511,0.514,MEDIUM
592,0.38,146.4,14,29.8,4.8,7971,0.114,HIGH
593,0.65,587.1,5,29.0,3.7,2786,0.926,LOW
594,1.0,490.3,98,86.0,9.6,7609,0.999,LOW
595,0.93,370.3,84,58.3,5.7,1330,0.996,LOW
596,0.61,584.8,78,27.0,10.0,9846,0.964,LOW
597,0.31,93.2,64,20.5,6.7,1868,0.164,HIGH
598,0.48,112.3,91,97.8,6.7,2973,0.851,LOW
599,0.99,364.5,81,23.2,8.0,1802,0.993,LOW
600,0.34,413.4,70,62.5,5.2,3158,0.842,LOW
601,0.65,132.9,59,81.8,7.8,7878,0.813,LOW
602,0.61,100.4,95,80.9,1.8,3706,0.943,LOW
603,0.17,621.8,65,32.9,2.7,3211,0.816,LOW
604,0.63,474.0,56,26.8,3.6,8309,0.946,LOW
605,0.36,476.9,12,78.6,4.0,3238,0.734,LOW
606,0.57,627.7,79,95.4,1.8,966,0.997,LOW
607,0.85,1.9,29,93.4,8.9,661,0.0,HIGH
608,0.14,624.2,9,26.7,3.6,8381,0.333,HIGH
609,0.61,288.2,32,21.6,9.9,6531,0.538,MEDIUM
610,0.78,450.9,81,72.1,1.1,2553,0.997,LOW
611,0.51,597.6,87,64.0,5.2,718,0.99,LOW
612,0.27,309.6,98,48.2,6.1,4947,0.709,LOW
613,0.68,182.5,62,32.5,6.1,9959,0.778,LOW
614,0.91,418.8,65,14.2,3.5,9968,0.987,LOW
615,0.85,97.0,36,4.4,1.2,6444,0.787,LOW
616,0.43,354.7,52,68.8,8.1,2954,0.768,LOW
617,0.93,194.4,44,83.1,6.5,8212,0.969,LOW
618,0.87,603.3,42,69.7,5.5,3111,0.996,LOW
619,0.88,256.6,88,99.6,8.1,1738,0.994,LOW
620,0.9,296.9,28,36.3,1.9,7506,0.958,LOW
621,0.04,282.5,58,79.8,2.6,7633,0.265,HIGH
622,0.79,375.2,72,18.0,7.3,7545,0.96,LOW
623,0.76,395.1,89,92.6,7.2,5082,0.993,LOW
624,0.05,259.5,74,61.7,5.0,8999,0.211,HIGH
625,0.33,191.7,32,96.3,4.5,2644,0.463,MEDIUM
626,0.9,1.3,44,97.1,9.9,3188,0.0,HIGH
627,0.13,608.1,9,14.4,3.9,4244,0.285,HIGH
628,0.84,354.6,36,96.9,7.3,9972,0.975,LOW
629,0.77,516.1,64,96.0,4.2,2101,0.997,LOW
630,0.24,493.6,48,85.9,2.0,8727,0.804,LOW
631,0.9,324.8,79,21.6,8.3,8839,0.974,LOW
632,0.31,221.2,95,22.2,8.1,6109,0.447,MEDIUM
633,0.21,184.3,27,66.4,6.6,3032,0.128,HIGH
634,0.72,80.0,81,82.4,8.2,6758,0.903,LOW
635,0.41,488.8,42,91.6,2.1,9218,0.92,LOW
636,0.33,511.3,18,87.9,8.2,8118,0.66,MEDIUM
637,0.86,3.9,40,96.2,5.0,3901,0.0,HIGH
638,0.13,159.7,61,39.9,2.9,9032,0.121,HIGH
639,0.68,225.1,53,58.3,9.1,5880,0.826,LOW
640,0.58,587.4,49,30.6,9.8,4672,0.929,LOW
641,0.24,377.2,25,33.2,6.9,9106,0.188,HIGH
642,0.52,541.2,64,79.8,9.6,4858,0.962,LOW
643,0.46,140.1,19,4.6,10.0,3613,0.09,HIGH
644,0.19,227.4,0,55.5,8.6,4820,0.047,HIGH
645,0.26,551.0,27,71.6,8.1,8480,0.6,MEDIUM
646,0.48,542.9,86,78.5,7.9,6795,0.976,LOW
647,0.4,371.9,48,3.9,3.1,4307,0.583,MEDIUM
648,0.85,619.4,65,34.9,1.3,3011,0.998,LOW
649,0.18,176.3,10,16.4,8.7,1441,0.023,HIGH
650,0.87,430.4,91,95.5,8.9,5114,0.997,LOW
651,0.22,563.5,28,75.4,2.7,9985,0.711,LOW
652,0.4,471.8,6,66.6,1.5,6944,0.726,LOW
653,0.89,209.3,23,1.0,5.1,7732,0.796,LOW
654,0.64,362.7,83,51.6,7.1,4360,0.96,LOW
655,0.81,565.0,59,55.7,4.2,7793,0.994,LOW
656,0.45,161.0,53,93.7,5.2,9953,0.636,MEDIUM
657,0.98,276.5,4,13.0,4.0,2894,0.91,LOW
658,0.46,566.8,59,70.9,6.1,6500,0.954,LOW
659,0.37,399.9,63,27.0,6.2,4333,0.681,MEDIUM
660,0.75,119.2,19,66.2,4.2,8169,0.738,LOW
661,0.47,394.5,25,90.9,7.6,2643,0.797,LOW
662,0.24,382.6,41,51.6,4.4,3587,0.463,MEDIUM
663,0.82,311.0,41,27.0,3.4,5804,0.941,LOW
664,0.63,248.4,99,84.1,2.1,6541,0.981,LOW
665,0.38,546.3,36,82.0,3.3,9912,0.889,LOW
666,0.84,477.6,93,90.9,2.2,6731,0.999,LOW
667,0.85,102.9,36,23.4,6.8,4136,0.751,LOW
668,0.94,427.6,99,78.8,9.2,9146,0.998,LOW
669,0.91,166.5,41,61.2,1.9,1982,0.967,LOW
670,0.98,87.7,13,94.2,7.4,9824,0.899,LOW
671,0.02,370.5,82,69.3,4.1,9207,0.404,MEDIUM
672,0.31,383.5,41,64.9,2.0,2360,0.705,LOW
673,0.71,53.2,9,41.7,7.6,7191,0.327,HIGH
674,0.62,31.5,63,43.7,3.8,4815,0.654,MEDIUM
675,0.4,288.1,13,15.9,8.4,7807,0.145,HIGH
676,0.49,402.9,44,29.8,9.0,7816,0.65,MEDIUM
677,0.21,56.9,30,25.0,5.7,1614,0.039,HIGH
678,0.52,205.9,58,50.8,3.3,4723,0.752,LOW
679,0.88,513.6,30,14.5,6.9,4144,0.973,LOW
680,0.6,277.4,69,84.7,7.7,7702,0.914,LOW
681,0.03,480.7,56,55.6,5.5,3456,0.376,HIGH
682,0.95,3.9,35,90.2,5.0,3427,0.001,HIGH
683,0.52,54.4,26,18.0,2.8,1909,0.242,HIGH
684,0.47,119.7,39,99.3,4.8,1309,0.637,MEDIUM
685,0.64,589.7,55,68.7,3.2,6878,0.989,LOW
686,0.26,184.5,8,26.5,3.9,3405,0.07,HIGH
687,0.04,455.3,76,98.1,4.3,7938,0.66,MEDIUM
688,0.94,2.2,22,97.5,9.9,7772,0.0,HIGH
689,0.84,377.6,14,11.2,9.6,2362,0.846,LOW
690,0.95,2.8,42,98.3,6.0,9240,0.001,HIGH
691,0.39,355.2,50,78.1,2.4,2084,0.845,LOW
692,0.81,356.0,6,83.2,2.1,5962,0.96,LOW
693,0.26,496.1,40,9.1,6.5,5779,0.402,MEDIUM
694,0.33,112.7,63,9.6,2.4,5358,0.221,HIGH
695,0.2,259.5,37,23.6,1.1,6665,0.18,HIGH
696,0.06,411.0,31,27.2,3.2,7513,0.129,HIGH
697,0.34,507.6,36,23.2,6.1,7320,0.583,MEDIUM
698,0.35,601.7,33,95.4,2.1,5448,0.938,LOW
699,0.98,1.0,11,91.5,3.6,4912,0.0,HIGH
700,0.98,140.5,30,31.7,4.0,2947,0.927,LOW
701,0.96,452.1,83,78.0,3.5,872,0.999,LOW
702,0.9,515.5,77,11.1,3.7,1644,0.996,LOW
703,0.12,120.8,26,13.7,5.3,7825,0.019,HIGH
704,0.68,422.7,33,34.2,1.6,7192,0.932,LOW
705,0.01,566.9,2,64.1,6.4,5099,0.17,HIGH
706,0.76,115.7,29,39.3,2.3,5250,0.764,LOW
707,0.48,375.0,49,55.1,5.7,5572,0.815,LOW
708,0.15,267.3,62,81.0,9.4,2763,0.3,HIGH
709,0.9,411.5,77,29.7,5.8,6054,0.991,LOW
710,0.1,310.0,45,73.7,6.8,1987,0.231,HIGH
711,0.36,66.4,11,92.2,8.4,2105,0.138,HIGH
712,0.15,155.9,79,57.9,5.3,2566,0.265,HIGH
713,0.42,522.9,46,8.2,8.7,2830,0.697,MEDIUM
714,0.98,265.1,58,74.9,1.9,3204,0.994,LOW
715,0.74,555.9,97,49.8,1.6,8719,0.997,LOW
716,0.85,269.9,10,77.8,6.8,5642,0.914,LOW
717,0.34,323.4,89,76.6,4.9,3989,0.867,LOW
718,0.8,610.9,31,87.7,9.5,4713,0.991,LOW
719,0.04,108.6,55,86.6,5.0,6347,0.091,HIGH
720,0.53,87.8,11,96.3,9.6,3872,0.325,HIGH
721,0.44,579.7,35,70.9,6.0,2168,0.922,LOW
722,0.36,607.6,83,54.5,4.5,1852,0.967,LOW
723,0.22,165.9,29,81.0,3.6,1711,0.216,HIGH
724,0.42,206.3,13,30.6,1.1,5624,0.275,HIGH
725,0.92,564.2,36,7.0,9.6,2444,0.981,LOW
726,0.57,151.8,63,62.0,4.6,1403,0.803,LOW
727,0.78,467.7,39,45.2,7.0,3238,0.971,LOW
728,0.97,621.5,56,36.6,7.6,2004,0.998,LOW
729,0.65,183.3,50,37.2,6.2,5681,0.73,LOW
730,0.96,492.1,30,14.4,6.1,6530,0.981,LOW
731,0.18,42.1,56,96.3,9.8,5213,0.108,HIGH
732,0.88,77.5,64,4.3,7.8,6751,0.799,LOW
733,0.64,622.2,49,94.5,1.6,1221,0.995,LOW
734,0.93,1.3,25,96.2,1.5,6053,0.001,HIGH
735,0.29,612.1,3,9.3,1.6,6128,0.507,MEDIUM
736,0.3,334.4,60,27.4,4.3,3412,0.512,MEDIUM
737,0.58,589.8,15,15.3,8.0,6723,0.82,LOW
738,0.54,56.9,74,57.2,5.9,9617,0.591,MEDIUM
739,0.79,598.9,25,96.7,9.6,3169,0.991,LOW
740,0.88,192.0,20,51.3,2.2,8726,0.903,LOW
741,0.6,434.1,95,83.7,5.2,5165,0.989,LOW
742,0.81,120.0,25,44.2,6.1,8153,0.719,LOW
743,0.06,372.0,66,26.5,4.6,4216,0.238,HIGH
744,0.41,622.4,58,39.2,1.5,8102,0.946,LOW
745,0.02,478.7,7,52.5,5.9,9477,0.094,HIGH
746,0.9,391.2,97,20.6,9.4,3197,0.991,LOW
747,0.67,457.4,65,26.9,5.0,1403,0.969,LOW
748,0.6,296.7,33,35.7,1.3,1779,0.834,LOW
749,0.42,67.1,94,18.4,6.1,8138,0.391,HIGH
750,0.29,177.7,14,73.8,1.8,8890,0.203,HIGH
751,0.98,394.4,78,22.8,4.1,6736,0.994,LOW
752,0.45,129.6,13,98.6,2.3,9729,0.418,MEDIUM
753,0.75,548.4,96,32.7,6.0,6794,0.994,LOW
754,0.03,376.9,89,96.7,9.4,523,0.543,MEDIUM
755,0.4,293.2,10,30.7,9.2,6518,0.17,HIGH
756,0.91,508.6,17,98.2,9.9,6725,0.989,LOW
757,0.69,585.5,67,58.6,6.9,7780,0.989,LOW
758,0.91,415.4,52,70.8,9.5,6633,0.988,LOW
759,0.16,537.6,89,73.7,4.7,7661,0.868,LOW
760,0.83,568.3,68,36.3,2.7,9538,0.995,LOW
761,0.91,108.1,0,55.7,8.0,4458,0.732,LOW
762,0.3,124.6,96,29.0,4.9,1380,0.447,MEDIUM
763,0.54,300.4,11,47.2,9.5,1139,0.476,MEDIUM
764,0.48,177.0,16,25.2,3.3,8341,0.248,HIGH
765,0.97,291.5,56,71.4,2.2,9352,0.992,LOW
766,0.74,599.3,46,49.2,2.2,4365,0.992,LOW
767,0.87,2.6,41,97.4,1.1,980,0.001,HIGH
768,0.9,572.7,76,56.6,3.0,5920,0.998,LOW
769,0.32,177.9,95,51.4,6.0,5516,0.585,MEDIUM
770,0.07,44.2,73,3.0,3.0,4428,0.039,HIGH
771,0.79,536.8,34,13.8,9.0,9818,0.943,LOW
772,0.54,575.7,97,34.9,5.8,2237,0.985,LOW
773,0.49,614.8,68,42.6,9.9,7765,0.94,LOW
774,0.73,295.5,13,16.1,6.1,4153,0.699,MEDIUM
775,0.45,368.0,46,33.2,7.9,4716,0.625,MEDIUM
776,0.07,241.7,97,96.1,2.6,5365,0.592,MEDIUM
777,0.48,113.1,0,57.8,8.7,8467,0.122,HIGH
778,0.13,606.6,19,82.7,6.0,4586,0.575,MEDIUM
779,0.55,269.9,1,51.1,2.8,6671,0.531,MEDIUM
780,0.21,91.7,90,27.8,4.2,1590,0.243,HIGH
781,0.97,450.4,13,58.3,1.2,2319,0.992,LOW
782,0.18,100.0,36,77.7,7.3,1942,0.096,HIGH
783,0.79,514.1,26,72.9,3.7,6934,0.985,LOW
784,0.15,478.0,60,98.3,6.9,6021,0.715,LOW
785,0.83,270.0,12,52.1,4.9,8097,0.873,LOW
786,0.17,396.5,15,3.2,1.6,7911,0.124,HIGH
787,0.03,360.6,19,19.3,3.1,1652,0.069,HIGH
788,0.07,413.7,16,47.4,6.8,2452,0.113,HIGH
789,0.76,198.6,0,26.9,3.5,5564,0.624,MEDIUM
790,0.32,155.0,17,7.4,8.0,2348,0.054,HIGH
791,0.51,580.7,73,44.0,9.8,6599,0.949,LOW
792,0.31,386.7,18,36.0,7.1,5470,0.28,HIGH
793,0.93,2.3,33,96.1,6.7,4975,0.0,HIGH
794,0.7,64.1,98,47.6,2.7,5997,0.921,LOW
795,0.09,451.2,32,12.4,3.9,2990,0.176,HIGH
796,0.63,338.3,45,16.9,9.8,670,0.759,LOW
797,0.02,216.2,45,20.6,2.0,5934,0.055,HIGH
798,0.34,170.3,31,29.6,4.8,1067,0.197,HIGH
799,0.08,281.5,64,51.7,2.6,9859,0.223,HIGH
800,0.79,492.0,74,19.9,5.6,5890,0.986,LOW
801,0.58,302.0,29,22.1,7.4,6501,0.558,MEDIUM
802,0.01,249.6,54,56.9,5.9,4346,0.102,HIGH
803,0.93,161.6,29,9.4,4.0,5204,0.864,LOW
804,0.53,151.9,63,70.7,5.5,2980,0.767,LOW
805,0.69,586.0,79,93.5,7.7,1525,0.996,LOW
806,0.2,50.3,71,82.9,4.0,3454,0.264,HIGH
807,0.83,474.0,48,68.7,2.3,2926,0.994,LOW
808,0.67,458.7,83,79.7,5.1,4660,0.991,LOW
809,0.32,146.8,32,10.7,1.8,7896,0.125,HIGH
810,0.55,119.5,19,25.5,6.6,9511,0.205,HIGH
811,0.39,279.3,8,73.8,6.0,8633,0.328,HIGH
812,0.11,608.5,88,81.5,4.3,8969,0.887,LOW
813,0.2,213.3,72,16.7,3.8,9455,0.197,HIGH
814,0.07,483.1,88,74.5,8.0,2702,0.692,MEDIUM
815,0.29,251.4,98,8.6,8.0,2314,0.466,MEDIUM
816,0.72,348.7,70,69.0,8.9,2810,0.969,LOW
817,0.06,507.4,42,15.2,1.2,8034,0.279,HIGH
818,0.95,253.2,44,43.2,3.0,3504,0.978,LOW
819,0.66,198.9,36,83.2,1.1,1963,0.91,LOW
820,0.65,316.0,29,50.4,4.7,7534,0.823,LOW
821,0.59,36.0,14,40.7,7.8,5744,0.191,HIGH
822,0.19,628.0,71,61.7,2.6,2236,0.915,LOW
823,0.25,431.6,16,97.1,3.5,2728,0.62,MEDIUM
824,0.39,360.7,5,1.2,8.0,7972,0.145,HIGH
825,0.41,617.0,78,55.1,7.9,1835,0.962,LOW
826,0.97,216.0,72,38.3,8.3,9048,0.972,LOW
827,0.6,49.5,96,7.1,3.2,7866,0.691,MEDIUM
828,0.85,1.9,38,99.2,2.3,5198,0.001,HIGH
829,1.0,406.7,20,95.4,2.4,2412,0.996,LOW
830,0.33,583.1,13,21.5,8.6,975,0.506,MEDIUM
831,0.51,343.0,89,35.8,1.4,1585,0.944,LOW
832,0.65,478.6,67,55.1,7.2,9915,0.966,LOW
833,0.81,326.6,51,57.2,4.5,1245,0.976,LOW
834,0.05,304.1,96,22.0,3.7,2980,0.329,HIGH
835,0.87,330.6,48,47.7,4.5,3371,0.977,LOW
836,0.55,327.2,28,48.7,3.4,538,0.8,LOW
837,0.0,629.6,74,54.5,7.3,3920,0.634,MEDIUM
838,0.99,540.0,97,29.8,7.0,1495,0.999,LOW
839,1.0,611.3,99,26.0,5.8,9197,0.999,LOW
840,0.71,132.0,32,71.9,5.6,2960,0.794,LOW
841,0.4,553.6,99,89.0,6.2,5578,0.982,LOW
842,0.37,378.2,23,88.5,1.1,1823,0.779,LOW
843,0.95,3.8,27,93.4,5.7,781,0.001,HIGH
844,0.82,275.6,60,55.4,3.8,2709,0.975,LOW
845,0.27,140.2,4,9.1,2.2,2344,0.05,HIGH
846,0.14,220.7,64,14.7,2.6,5432,0.16,HIGH
847,0.97,407.1,15,24.4,8.5,4064,0.955,LOW
848,0.91,203.6,21,91.3,5.7,6245,0.954,LOW
849,0.57,434.2,75,11.5,5.2,593,0.932,LOW
850,0.09,440.9,87,53.2,6.7,5653,0.562,MEDIUM
851,0.89,130.0,45,92.2,9.1,6513,0.937,LOW
852,0.83,266.9,34,69.2,1.9,5611,0.965,LOW
853,0.68,535.4,88,46.8,9.7,1660,0.988,LOW
854,0.71,323.9,90,80.4,3.3,7477,0.988,LOW
855,0.91,585.7,0,46.6,7.0,1060,0.984,LOW
856,0.52,312.5,78,27.3,8.0,1412,0.826,LOW
857,0.61,195.2,81,29.0,6.2,8697,0.805,LOW
858,0.97,276.0,87,73.9,8.6,9899,0.993,LOW
859,0.51,413.2,67,1.2,6.3,6615,0.783,LOW
860,0.91,2.9,37,96.1,4.4,5388,0.001,HIGH
861,0.54,503.8,35,38.8,9.6,8103,0.811,LOW
862,0.31,569.7,73,20.0,7.0,5692,0.812,LOW
863,0.03,396.9,81,17.7,7.7,6027,0.199,HIGH
864,0.43,259.6,90,24.7,1.4,1222,0.84,LOW
865,0.37,379.2,10,45.5,6.8,4096,0.354,HIGH
866,0.61,588.0,45,58.1,2.0,8506,0.979,LOW
867,0.41,409.5,29,35.3,7.8,4268,0.532,MEDIUM
868,0.53,146.3,15,92.2,7.2,2247,0.503,MEDIUM
869,0.7,199.6,28,51.2,9.4,6175,0.662,MEDIUM
870,0.41,352.5,13,58.3,7.6,2580,0.443,MEDIUM
871,0.28,559.2,64,97.1,9.1,8944,0.875,LOW
872,0.92,2.3,39,97.5,4.8,1766,0.001,HIGH
873,0.97,73.8,20,81.9,7.9,5781,0.892,LOW
